Adjacency Listing
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,28
28,29
29,0
0,30
1,31
2,32
3,33
4,34
5,35
6,36
7,37
8,38
9,39
10,40
11,41
12,42
13,43
14,44
15,45
16,46
17,47
18,48
19,49
20,50
21,51
22,52
23,53
24,54
25,55
26,56
27,57
28,58
29,59
30,31
31,32
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
59,30
30,60
31,61
32,62
33,63
34,64
35,65
36,66
37,67
38,68
39,69
40,70
41,71
42,72
43,73
44,74
45,75
46,76
47,77
48,78
49,79
50,80
51,81
52,82
53,83
54,84
55,85
56,86
57,87
58,88
59,89
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
88,89
89,60
