Adjacency Listing
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,0
0,28
1,29
2,30
3,31
4,32
5,33
6,34
7,35
8,36
9,37
10,38
11,39
12,40
13,41
14,42
15,43
16,44
17,45
18,46
19,47
20,48
21,49
22,50
23,51
24,52
25,53
26,54
27,55
28,29
29,30
30,31
31,32
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,28
28,56
29,57
30,58
31,59
32,60
33,61
34,62
35,63
36,64
37,65
38,66
39,67
40,68
41,69
42,70
43,71
44,72
45,73
46,74
47,75
48,76
49,77
50,78
51,79
52,80
53,81
54,82
55,83
56,57
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
79,80
80,81
81,82
82,83
83,56
