Adjacency Listing
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,28
28,0
0,29
1,30
2,31
3,32
4,33
5,34
6,35
7,36
8,37
9,38
10,39
11,40
12,41
13,42
14,43
15,44
16,45
17,46
18,47
19,48
20,49
21,50
22,51
23,52
24,53
25,54
26,55
27,56
28,57
29,32
30,33
31,34
32,35
33,36
34,37
35,38
36,39
37,40
38,41
39,42
40,43
41,44
42,45
43,46
44,47
45,48
46,49
47,50
48,51
49,52
50,53
51,54
52,55
53,56
54,57
55,29
56,30
57,31
