Adjacency Listing
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,0
0,25
1,26
2,27
3,28
4,29
5,30
6,31
7,32
8,33
9,34
10,35
11,36
12,37
13,38
14,39
15,40
16,41
17,42
18,43
19,44
20,45
21,46
22,47
23,48
24,49
25,27
26,28
27,29
28,30
29,31
30,32
31,33
32,34
33,35
34,36
35,37
36,38
37,39
38,40
39,41
40,42
41,43
42,44
43,45
44,46
45,47
46,48
47,49
48,25
49,26
