Adjacency_Listing
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
40,0
0,41
1,42
2,43
3,44
4,45
5,46
6,47
7,48
8,49
9,50
10,51
11,52
12,53
13,54
14,55
15,56
16,57
17,58
18,59
19,60
20,61
21,62
22,63
23,64
24,65
25,66
26,67
27,68
28,69
29,70
30,71
31,72
32,73
33,74
34,75
35,76
36,77
37,78
38,79
39,80
40,81
41,44
42,45
43,46
44,47
45,48
46,49
47,50
48,51
49,52
50,53
51,54
52,55
53,56
54,57
55,58
56,59
57,60
58,61
59,62
60,63
61,64
62,65
63,66
64,67
65,68
66,69
67,70
68,71
69,72
70,73
71,74
72,75
73,76
74,77
75,78
76,79
77,80
78,81
79,41
80,42
81,43
