Adjacency Listing
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,28
28,0
0,29
1,30
2,31
3,32
4,33
5,34
6,35
7,36
8,37
9,38
10,39
11,40
12,41
13,42
14,43
15,44
16,45
17,46
18,47
19,48
20,49
21,50
22,51
23,52
24,53
25,54
26,55
27,56
28,57
29,30
30,31
31,32
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
57,29
29,58
30,59
31,60
32,61
33,62
34,63
35,64
36,65
37,66
38,67
39,68
40,69
41,70
42,71
43,72
44,73
45,74
46,75
47,76
48,77
49,78
50,79
51,80
52,81
53,82
54,83
55,84
56,85
57,86
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,58
